OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,CouncilDistrictCode,Neighborhood,Latitude,Longitude,NumberofBuildings,NumberofFloors,PropertyGFATotal,LargestPropertyUseType,SiteEnergyUse(kBtu),TotalGHGEmissions,GHGEmissionsIntensity,BuildingAge,TotalUseTypeNumber,GFABuildingRate,GFAParkingRate,GFAPerBuilding,GFAPerFloor
19856,2015,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.60234161,-122.33388501,1.0,3.0,23563,Office,842923.0,5.88,0.1,113,2,1.0,0.0,23563.0,7854.333
19857,2015,NonResidential,Mixed Use Property,7,DOWNTOWN,47.60284424,-122.33408356,1.0,3.0,28600,Office,1020039.0,19.95,0.59,112,3,1.0,0.0,28600.0,9533.333
19858,2015,NonResidential,Mixed Use Property,7,DOWNTOWN,47.60387657,-122.33374327,1.0,2.0,38539,Retail Store,2307938.0,16.09,0.16,37,3,0.67879,0.32121,38539.0,19269.5
19860,2015,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.60387657,-122.33374327,1.0,5.0,26840,Office,2006626.0,13.99,0.2,109,1,1.0,0.0,26840.0,5368.0
19861,2015,NonResidential,Retail Store,7,DOWNTOWN,47.60387657,-122.33374327,1.0,2.0,46800,Retail Store,2087998.0,14.56,0.12,109,2,1.0,0.0,46800.0,23400.0
19862,2015,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.60405234,-122.33330945,1.0,3.0,63990,Office,2513155.0,17.68,0.11,36,2,0.58368,0.41632,63990.0,21330.0
19864,2015,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.61291226,-122.34793793,1.0,3.0,28800,Office,1358652.0,26.53,0.77,107,3,1.0,0.0,28800.0,9600.0
19871,2015,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.61698381,-122.34958888,1.0,3.0,33552,Office,2778865.0,113.25,3.28,61,2,0.85193,0.14807,33552.0,11184.0
19873,2015,NonResidential,Retail Store,7,DOWNTOWN,47.61653968,-122.34883432,1.0,2.0,26270,Retail Store,1770198.0,37.35,1.22,84,1,1.0,0.0,26270.0,13135.0
19874,2015,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.61631632,-122.34780486,1.0,3.0,57620,Office,2390284.0,16.66,0.11,89,2,0.86428,0.13572,57620.0,19206.667
19876,2015,NonResidential,Mixed Use Property,7,DOWNTOWN,47.6152207,-122.34660101,1.0,2.0,28696,Other,553875.0,3.86,0.05,61,3,0.78812,0.21188,28696.0,14348.0
19878,2015,NonResidential,Hotel,7,DOWNTOWN,47.61486123,-122.34534207,1.0,5.0,57800,Hotel,2668769.0,67.45,1.05,25,1,1.0,0.0,57800.0,11560.0
19894,2015,NonResidential,Other,7,DOWNTOWN,47.61326433,-122.3372408,1.0,2.0,31890,Financial Office,1691021.0,11.79,0.14,60,1,1.0,0.0,31890.0,15945.0
19895,2015,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.61266708,-122.33875275,1.0,2.0,44098,Office,2454861.0,56.4,1.1,90,2,0.69024,0.30976,44098.0,22049.0
19896,2015,NonResidential,"Restaurant
",7,DOWNTOWN,47.61342712,-122.33881943,1.0,3.0,22381,Restaurant,3766069.0,139.38,5.98,92,1,1.0,0.0,22381.0,7460.333
19900,2015,NonResidential,Other,7,DOWNTOWN,47.61720922,-122.35464542,1.0,4.0,49249,Laboratory,29540052.0,1084.49,21.1,89,2,1.0,0.0,49249.0,12312.25
19902,2015,NonResidential,Retail Store,7,DOWNTOWN,47.61827588,-122.35496029,1.0,1.0,24825,Retail Store,387279.0,12.68,0.48,90,2,0.94912,0.05088,24825.0,24825.0
19910,2015,NonResidential,Medical Office,7,DOWNTOWN,47.61463547,-122.34208679,1.0,4.0,26670,Medical Office,1494252.0,13.18,0.26,63,1,1.0,0.0,26670.0,6667.5
19917,2015,Nonresidential COS,Other,7,DOWNTOWN,47.61600472,-122.34495699,1.0,2.0,37740,Fire Station,3215953.0,87.14,2.1,93,1,1.0,0.0,37740.0,18870.0
19926,2015,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.61807922,-122.34164679,1.0,1.0,23752,Office,1023618.0,27.68,1.06,50,3,1.0,0.0,23752.0,23752.0
19927,2015,NonResidential,Hotel,7,DOWNTOWN,47.61826279,-122.34133479,1.0,4.0,44416,Hotel,2601369.0,68.64,1.4,48,1,1.0,0.0,44416.0,11104.0
19928,2015,NonResidential,Mixed Use Property,7,DOWNTOWN,47.61577599,-122.35421614,1.0,2.0,33792,Social/Meeting Hall,2187513.0,26.34,0.53,9,4,0.3233,0.6767,33792.0,16896.0
19967,2015,SPS-District K-12,K-12 School,7,MAGNOLIA / QUEEN ANNE,47.63189062,-122.35355257,1.0,1.0,35805,K-12 School,317581.0,4.77,0.1,14,1,1.0,0.0,35805.0,35805.0
20000,2015,NonResidential,Worship Facility,6,NORTHWEST,47.66492005,-122.35223915,1.0,2.0,45991,Worship Facility,1044642.0,32.23,0.65,87,1,1.0,0.0,45991.0,22995.5
20029,2015,NonResidential,Residence Hall/Dormitory,4,NORTHEAST,47.66278139,-122.30509963,1.0,3.0,21499,Residence Hall/Dormitory,474359.0,3.31,0.06,94,1,1.0,0.0,21499.0,7166.333
20033,2015,NonResidential,Small- and Mid-Sized Office,4,NORTHEAST,47.6647503,-122.30155368,1.0,2.0,20384,Office,1826203.0,14.99,0.36,26,1,1.0,0.0,20384.0,10192.0
20047,2015,NonResidential,Retail Store,4,NORTHEAST,47.66375728,-122.3002168,1.0,2.0,39265,Retail Store,5528223.0,49.28,0.67,59,4,1.0,0.0,39265.0,19632.5
20048,2015,NonResidential,Retail Store,4,NORTHEAST,47.66375728,-122.3002168,1.0,2.0,54284,Retail Store,7008252.0,63.33,0.64,59,2,1.0,0.0,54284.0,27142.0
20050,2015,NonResidential,Retail Store,4,NORTHEAST,47.66375728,-122.3002168,1.0,1.0,23409,Retail Store,2520919.0,26.05,0.68,59,2,1.0,0.0,23409.0,23409.0
20052,2015,NonResidential,Retail Store,4,NORTHEAST,47.66375728,-122.3002168,1.0,1.0,63153,Retail Store,4917420.0,44.38,0.38,18,3,1.0,0.0,63153.0,63153.0
20066,2015,NonResidential,Hotel,4,NORTHEAST,47.66432647,-122.30144868,1.0,2.0,24100,Hotel,1607578.0,47.2,1.81,54,1,1.0,0.0,24100.0,12050.0
20067,2015,NonResidential,"Restaurant
",7,DOWNTOWN,47.61536026,-122.33739471,1.0,3.0,33600,Restaurant,4470620.0,94.17,2.41,92,2,1.0,0.0,33600.0,11200.0
20073,2015,NonResidential,Other,7,DOWNTOWN,47.61382851,-122.33980573,1.0,4.0,32356,Financial Office,1303887.0,40.56,1.14,88,2,1.0,0.0,32356.0,8089.0
20082,2015,NonResidential,Hotel,7,DOWNTOWN,47.61803766,-122.33957378,1.0,7.0,61180,Hotel,3542542.0,103.99,1.57,55,1,0.78817,0.21183,61180.0,8740.0
20087,2015,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.61546604,-122.33523981,1.0,5.0,43506,Office,3005926.0,80.29,1.68,37,2,0.74141,0.25859,43506.0,8701.2
20130,2015,NonResidential,Worship Facility,6,NORTHWEST,47.67572194,-122.3284741,1.0,2.0,23931,Worship Facility,450518.0,16.65,0.67,105,1,1.0,0.0,23931.0,11965.5
20132,2015,NonResidential,Worship Facility,6,NORTHWEST,47.67496795,-122.3330039,1.0,2.0,21393,Worship Facility,813252.0,31.18,1.41,67,1,1.0,0.0,21393.0,10696.5
20141,2015,NonResidential,Mixed Use Property,2,SOUTHEAST,47.57256697,-122.2926683,1.0,2.0,47560,Distribution Center,1242764.0,35.14,0.68,25,3,1.0,0.0,47560.0,23780.0
20145,2015,NonResidential,Senior Care Community,3,EAST,47.60904606,-122.3252908,1.0,6.0,62334,Senior Care Community,1101695.0,36.37,0.55,9,2,0.8255,0.1745,62334.0,10389.0
20160,2015,NonResidential,Residence Hall/Dormitory,4,NORTHEAST,47.66156867,-122.3042914,1.0,3.0,20960,Residence Hall/Dormitory,1469870.0,60.43,2.8,85,1,1.0,0.0,20960.0,6986.667
20166,2015,NonResidential,College/University,7,DOWNTOWN,47.61690903,-122.33604431,1.0,3.0,28800,College/University,731315.0,8.73,0.21,105,1,1.0,0.0,28800.0,9600.0
20167,2015,NonResidential,K-12 School,7,DOWNTOWN,47.61740478,-122.33653369,1.0,2.0,21600,K-12 School,1074937.0,31.63,1.35,58,1,1.0,0.0,21600.0,10800.0
20168,2015,NonResidential,K-12 School,7,DOWNTOWN,47.61696243,-122.33548737,1.0,3.0,22860,K-12 School,1019043.0,7.1,0.12,20,1,1.0,0.0,22860.0,7620.0
20182,2015,NonResidential,Worship Facility,4,NORTHEAST,47.66553115,-122.2745252,1.0,1.0,26366,Worship Facility,790204.0,25.9,0.93,43,2,1.0,0.0,26366.0,26366.0
20197,2015,NonResidential,Worship Facility,2,SOUTHEAST,47.54382945,-122.2666646,1.0,2.0,21732,Worship Facility,820705.0,21.73,0.91,50,1,1.0,0.0,21732.0,10866.0
20211,2015,NonResidential,Mixed Use Property,6,BALLARD,47.66848688,-122.3891043,1.0,1.0,21060,Non-Refrigerated Warehouse,335382.0,6.19,0.24,70,4,1.0,0.0,21060.0,21060.0
20212,2015,NonResidential,Mixed Use Property,6,BALLARD,47.66840403,-122.3879978,1.0,4.0,20539,Retail Store,1622008.0,37.13,1.59,55,5,1.0,0.0,20539.0,5134.75
20217,2015,SPS-District K-12,K-12 School,4,NORTHEAST,47.67477763,-122.2622937,1.0,1.0,38624,K-12 School,1356465.0,36.96,0.87,57,1,1.0,0.0,38624.0,38624.0
20237,2015,NonResidential,Retail Store,4,NORTHEAST,47.66032028,-122.31348419,1.0,3.0,32960,Retail Store,889225.0,6.2,0.07,115,1,1.0,0.0,32960.0,10986.667
20241,2015,NonResidential,Other,4,NORTHEAST,47.66091704,-122.3139571,1.0,3.0,29636,Other - Entertainment/Public Assembly,632157.0,4.41,0.06,94,2,1.0,0.0,29636.0,9878.667
20242,2015,NonResidential,Hotel,4,NORTHEAST,47.66023636,-122.31580353,1.0,3.0,20571,Hotel,722891.0,5.04,0.09,85,1,1.0,0.0,20571.0,6857.0
20266,2015,NonResidential,Worship Facility,4,NORTHEAST,47.65896482,-122.3123803,1.0,2.0,47992,Worship Facility,2873278.0,108.49,2.17,89,2,1.0,0.0,47992.0,23996.0
20273,2015,NonResidential,Residence Hall/Dormitory,4,NORTHEAST,47.65710843,-122.3140463,1.0,3.0,28572,Residence Hall/Dormitory,2696136.0,87.27,2.87,22,2,0.74356,0.25644,28572.0,9524.0
20323,2015,NonResidential,Residence Hall/Dormitory,3,EAST,47.60804749,-122.32658386,1.0,15.0,115775,Residence Hall/Dormitory,2892428.0,20.16,0.07,33,2,0.72762,0.27238,115775.0,7718.333
20324,2015,NonResidential,Worship Facility,4,NORTHEAST,47.68762613,-122.2988487,1.0,2.0,31386,Worship Facility,978211.0,19.7,0.53,15,1,1.0,0.0,31386.0,15693.0
20325,2015,Campus,K-12 School,4,NORTHEAST,47.68698452,-122.3001519,1.0,3.0,21500,K-12 School,6159684.0,180.44,7.76,26,1,1.0,0.0,21500.0,7166.667
20369,2015,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,47.6474248,-122.3320739,1.0,2.0,84116,Office,2105451.0,16.18,0.09,3,1,1.0,0.0,84116.0,42058.0
20372,2015,NonResidential,Hotel,7,DOWNTOWN,47.61343384,-122.34004974,1.0,9.0,104000,Hotel,8227025.0,316.19,2.87,90,2,1.0,0.0,104000.0,11555.556
20376,2015,SPS-District K-12,K-12 School,2,GREATER DUWAMISH,47.57435237,-122.302795,1.0,1.0,55206,K-12 School,1986624.0,45.08,0.71,44,1,1.0,0.0,55206.0,55206.0
20387,2015,NonResidential,Mixed Use Property,6,BALLARD,47.65759684,-122.3664114,1.0,2.0,38784,Non-Refrigerated Warehouse,1525624.0,29.6,0.64,8,2,1.0,0.0,38784.0,19392.0
20393,2015,NonResidential,Other,2,GREATER DUWAMISH,47.57404327,-122.33039093,1.0,2.0,41790,Social/Meeting Hall,1777554.0,23.86,0.41,46,2,1.0,0.0,41790.0,20895.0
20395,2015,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.6054039,-122.33641815,1.0,5.0,39960,Office,1734533.0,29.73,0.6,115,2,1.0,0.0,39960.0,7992.0
20396,2015,NonResidential,Non-Refrigerated Warehouse,7,DOWNTOWN,47.60485291,-122.33612861,1.0,5.0,33300,Non-Refrigerated Warehouse,131810.0,0.92,0.01,115,2,1.0,0.0,33300.0,6660.0
20397,2015,NonResidential,Hotel,7,DOWNTOWN,47.60718918,-122.33450317,1.0,11.0,36240,Hotel,2094525.0,113.41,3.07,89,1,1.0,0.0,36240.0,3294.545
20398,2015,NonResidential,Other,7,DOWNTOWN,47.6078978,-122.33221659,1.0,3.0,39320,Social/Meeting Hall,2916511.0,135.55,3.34,93,1,0.82299,0.17701,39320.0,13106.667
20402,2015,NonResidential,Other,7,DOWNTOWN,47.60526618,-122.33134867,1.0,5.0,41536,Performing Arts,1024033.0,7.14,0.07,107,1,1.0,0.0,41536.0,8307.2
20406,2015,NonResidential,Hotel,7,DOWNTOWN,47.60208905,-122.32903145,1.0,6.0,35820,Hotel,3507714.0,138.61,3.75,106,1,1.0,0.0,35820.0,5970.0
20415,2015,NonResidential,K-12 School,1,SOUTHWEST,47.56485289,-122.38521848,1.0,2.0,33462,K-12 School,2994822.0,132.28,3.88,93,1,1.0,0.0,33462.0,16731.0
20419,2015,NonResidential,K-12 School,1,SOUTHWEST,47.56502533,-122.38456726,1.0,3.0,49744,K-12 School,1748132.0,72.5,1.42,50,1,1.0,0.0,49744.0,16581.333
20425,2015,NonResidential,Worship Facility,1,SOUTHWEST,47.56334562,-122.38494153,1.0,2.0,37816,Worship Facility,1423706.0,42.5,1.04,92,2,1.0,0.0,37816.0,18908.0
20427,2015,NonResidential,Mixed Use Property,1,SOUTHWEST,47.56221008,-122.38638306,1.0,2.0,23315,Office,1353017.0,32.05,1.22,89,3,1.0,0.0,23315.0,11657.5
20428,2015,NonResidential,Mixed Use Property,1,SOUTHWEST,47.56147766,-122.38638306,1.0,2.0,20700,Non-Refrigerated Warehouse,4119958.0,181.35,8.59,85,4,1.0,0.0,20700.0,10350.0
20433,2015,NonResidential,Other,1,SOUTHWEST,47.56279704,-122.38212068,1.0,1.0,41521,Other - Recreation,3314418.0,95.14,2.11,67,3,0.68392,0.31608,41521.0,41521.0
20435,2015,NonResidential,Supermarket/Grocery Store,1,SOUTHWEST,47.56234935,-122.38090294,1.0,2.0,25762,Supermarket/Grocery Store,2347893.0,16.37,0.24,69,1,1.0,0.0,25762.0,12881.0
20439,2015,NonResidential,Other,1,SOUTHWEST,47.56229286,-122.37856054,1.0,1.0,33334,Fitness Center/Health Club/Gym,6376820.0,214.65,6.09,31,2,1.0,0.0,33334.0,33334.0
20440,2015,NonResidential,Small- and Mid-Sized Office,1,SOUTHWEST,47.5619656,-122.37860657,1.0,3.0,43387,Office,2616127.0,32.48,0.52,34,1,1.0,0.0,43387.0,14462.333
20470,2015,NonResidential,Mixed Use Property,5,NORTH,47.72145421,-122.2960621,1.0,1.0,39350,Supermarket/Grocery Store,235541.0,1.64,0.02,36,4,1.0,0.0,39350.0,39350.0
20474,2015,NonResidential,Other,5,NORTH,47.72032547,-122.2950916,1.0,1.0,22405,Other,3537977.0,137.83,5.94,66,2,1.0,0.0,22405.0,22405.0
20494,2015,SPS-District K-12,Other,5,NORTH,47.72586701,-122.2871111,1.0,1.0,32590,Other,1618695.0,73.34,2.21,2,1,1.0,0.0,32590.0,32590.0
20500,2015,NonResidential,Non-Refrigerated Warehouse,2,GREATER DUWAMISH,47.55218148,-122.3232298,1.0,1.0,37500,Non-Refrigerated Warehouse,1866182.0,13.61,0.15,30,1,1.0,0.0,37500.0,37500.0
20503,2015,NonResidential,Medical Office,3,CENTRAL,47.6012949,-122.3045281,1.0,2.0,39000,Medical Office,2658826.0,33.43,0.6,25,1,1.0,0.0,39000.0,19500.0
20506,2015,NonResidential,Other,1,SOUTHWEST,47.56033119,-122.3871845,1.0,1.0,22180,Other - Mall,5063753.0,146.35,6.08,91,2,1.0,0.0,22180.0,22180.0
20515,2015,SPS-District K-12,K-12 School,2,GREATER DUWAMISH,47.58508977,-122.3153598,1.0,1.0,51704,K-12 School,1633499.0,35.72,0.6,44,1,1.0,0.0,51704.0,51704.0
20519,2015,NonResidential,"Distribution Center
",2,GREATER DUWAMISH,47.58493545,-122.3064559,1.0,1.0,25920,Distribution Center,1241432.0,16.27,0.45,46,3,1.0,0.0,25920.0,25920.0
20520,2015,NonResidential,Refrigerated Warehouse,2,GREATER DUWAMISH,47.58520699,-122.3059527,1.0,1.0,25480,Refrigerated Warehouse,735178.0,5.13,0.08,62,1,1.0,0.0,25480.0,25480.0
20522,2015,NonResidential,Non-Refrigerated Warehouse,2,GREATER DUWAMISH,47.58473587,-122.30489349,1.0,2.0,31000,Non-Refrigerated Warehouse,4038090.0,29.24,0.39,45,1,1.0,0.0,31000.0,15500.0
20523,2015,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.58501969,-122.3050165,1.0,1.0,29740,Office,1785906.0,21.12,0.48,54,2,1.0,0.0,29740.0,29740.0
20525,2015,NonResidential,"Distribution Center
",2,GREATER DUWAMISH,47.58594125,-122.3045275,1.0,1.0,23236,Distribution Center,437619.0,12.71,0.5,61,3,1.0,0.0,23236.0,23236.0
20526,2015,NonResidential,Small- and Mid-Sized Office,2,SOUTHEAST,47.58600295,-122.3035276,1.0,3.0,38075,Office,1921890.0,19.0,0.3,6,3,1.0,0.0,38075.0,12691.667
20531,2015,NonResidential,Small- and Mid-Sized Office,3,SOUTHEAST,47.58585718,-122.2996162,1.0,2.0,39170,Office,2201852.0,66.79,1.59,45,1,1.0,0.0,39170.0,19585.0
20532,2015,Nonresidential COS,Other,3,SOUTHEAST,47.58534028,-122.2976397,1.0,1.0,36070,Other - Recreation,1271021.0,8.86,0.09,38,1,1.0,0.0,36070.0,36070.0
20541,2015,NonResidential,Other,2,SOUTHEAST,47.57012605,-122.292111,1.0,2.0,20047,Other - Services,109014.0,0.76,0.01,52,1,1.0,0.0,20047.0,10023.5
20552,2015,NonResidential,Retail Store,2,GREATER DUWAMISH,47.57404085,-122.3335709,1.0,1.0,20000,Retail Store,662658.0,4.62,0.09,101,1,1.0,0.0,20000.0,20000.0
20556,2015,NonResidential,Non-Refrigerated Warehouse,2,GREATER DUWAMISH,47.57410247,-122.3249822,1.0,2.0,32400,Non-Refrigerated Warehouse,151376.0,1.06,0.01,60,1,1.0,0.0,32400.0,16200.0
20565,2015,NonResidential,Supermarket/Grocery Store,7,MAGNOLIA / QUEEN ANNE,47.63770856,-122.3560834,1.0,1.0,25159,Supermarket/Grocery Store,9074520.0,252.6,9.19,53,2,1.0,0.0,25159.0,25159.0
20573,2015,Nonresidential COS,Other,7,MAGNOLIA / QUEEN ANNE,47.63636811,-122.3579171,1.0,1.0,27247,Other - Recreation,2219190.0,75.67,2.63,67,4,1.0,0.0,27247.0,27247.0
20604,2015,NonResidential,"Distribution Center
",2,GREATER DUWAMISH,47.56487224,-122.3407794,1.0,1.0,26680,Distribution Center,456259.0,3.18,0.05,60,1,1.0,0.0,26680.0,26680.0
20605,2015,NonResidential,Non-Refrigerated Warehouse,1,DELRIDGE,47.56439838,-122.3535263,1.0,1.0,31521,Non-Refrigerated Warehouse,1712925.0,61.54,1.87,62,1,1.0,0.0,31521.0,31521.0
20613,2015,NonResidential,Non-Refrigerated Warehouse,2,GREATER DUWAMISH,47.56983869,-122.334806,1.0,1.0,24000,Non-Refrigerated Warehouse,742565.0,24.51,0.96,64,2,1.0,0.0,24000.0,24000.0
20614,2015,NonResidential,"Self-Storage Facility
",2,GREATER DUWAMISH,47.56484985,-122.34174347,1.0,1.0,21900,Self-Storage Facility,945063.0,45.98,2.08,63,1,1.0,0.0,21900.0,21900.0
20617,2015,NonResidential,Retail Store,2,GREATER DUWAMISH,47.56540757,-122.340694,1.0,1.0,39900,Retail Store,866622.0,29.97,0.71,62,2,1.0,0.0,39900.0,39900.0
20618,2015,NonResidential,Non-Refrigerated Warehouse,2,GREATER DUWAMISH,47.56887225,-122.3352073,1.0,1.0,38005,Non-Refrigerated Warehouse,737480.0,9.86,0.19,54,3,1.0,0.0,38005.0,38005.0
20620,2015,NonResidential,"Distribution Center
",2,GREATER DUWAMISH,47.56778076,-122.3361816,1.0,1.0,35579,Distribution Center,1025659.0,35.0,0.93,17,1,1.0,0.0,35579.0,35579.0
20626,2015,NonResidential,"Distribution Center
",2,GREATER DUWAMISH,47.57382202,-122.32672882,1.0,1.0,49950,Distribution Center,231964.0,1.62,0.01,40,1,1.0,0.0,49950.0,49950.0
20645,2015,SPS-District K-12,K-12 School,3,EAST,47.63179299,-122.3078286,1.0,3.0,62078,K-12 School,1888389.0,48.6,0.71,14,1,1.0,0.0,62078.0,20692.667
20659,2015,NonResidential,Worship Facility,7,MAGNOLIA / QUEEN ANNE,47.63913312,-122.4033599,1.0,2.0,22612,Worship Facility,672915.0,28.6,1.24,68,1,1.0,0.0,22612.0,11306.0
20685,2015,NonResidential,Other,5,NORTH,47.72599646,-122.2930226,1.0,2.0,38787,Automobile Dealership,3098277.0,60.52,1.31,39,2,1.0,0.0,38787.0,19393.5
20686,2015,NonResidential,"Self-Storage Facility
",5,NORTH,47.72310925,-122.2942276,1.0,2.0,50368,Self-Storage Facility,719734.0,27.02,0.52,27,1,1.0,0.0,50368.0,25184.0
20707,2015,NonResidential,Non-Refrigerated Warehouse,2,GREATER DUWAMISH,47.5530199,-122.3360465,1.0,1.0,30545,Non-Refrigerated Warehouse,1523324.0,59.11,1.87,77,2,1.0,0.0,30545.0,30545.0
20735,2015,NonResidential,K-12 School,7,MAGNOLIA / QUEEN ANNE,47.63107491,-122.3584347,1.0,3.0,32691,K-12 School,952879.0,29.88,0.85,93,1,1.0,0.0,32691.0,10897.0
20743,2015,NonResidential,Worship Facility,7,MAGNOLIA / QUEEN ANNE,47.63164576,-122.3584314,1.0,2.0,24227,Worship Facility,1019183.0,46.0,1.87,52,1,1.0,0.0,24227.0,12113.5
20768,2015,NonResidential,"Distribution Center
",2,GREATER DUWAMISH,47.5436441,-122.3078483,1.0,1.0,27000,Distribution Center,614852.0,17.49,0.6,59,1,1.0,0.0,27000.0,27000.0
20811,2015,SPS-District K-12,K-12 School,4,LAKE UNION,47.64246976,-122.3239614,1.0,3.0,95501,K-12 School,3105397.0,66.39,0.6,16,1,1.0,0.0,95501.0,31833.667
20815,2015,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,47.64256231,-122.3262091,1.0,2.0,21183,Office,501194.0,3.49,0.06,58,2,1.0,0.0,21183.0,10591.5
20818,2015,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,47.64430073,-122.3262467,1.0,3.0,29392,Office,819378.0,12.54,0.33,54,2,0.86956,0.13044,29392.0,9797.333
20836,2015,NonResidential,Large Office,4,LAKE UNION,47.64635866,-122.3257347,1.0,5.0,137738,Office,4773349.0,33.28,0.09,30,3,0.59703,0.40297,137738.0,27547.6
20861,2015,NonResidential,Residence Hall/Dormitory,4,LAKE UNION,47.65018106,-122.3442638,1.0,3.0,21118,Residence Hall/Dormitory,1392015.0,38.46,1.66,27,1,1.0,0.0,21118.0,7039.333
20868,2015,NonResidential,Large Office,4,LAKE UNION,47.64867065,-122.3424503,1.0,5.0,206126,Office,3568616.0,50.29,0.18,2,4,1.0,0.0,206126.0,41225.2
20871,2015,NonResidential,Small- and Mid-Sized Office,4,LAKE UNION,47.64888467,-122.3464839,1.0,2.0,20500,Office,722951.0,18.1,0.79,115,1,1.0,0.0,20500.0,10250.0
20885,2015,NonResidential,Senior Care Community,6,BALLARD,47.69846975,-122.3671306,1.0,2.0,60422,Senior Care Community,10420096.0,391.32,6.23,49,2,1.0,0.0,60422.0,30211.0
20888,2015,NonResidential,Worship Facility,4,NORTHEAST,47.67465943,-122.2928258,1.0,2.0,25521,Worship Facility,561874.0,13.86,0.48,85,1,1.0,0.0,25521.0,12760.5
20890,2015,NonResidential,K-12 School,4,NORTHEAST,47.67465943,-122.2928258,1.0,1.0,23190,K-12 School,1540235.0,60.49,2.52,29,1,1.0,0.0,23190.0,23190.0
20916,2015,NonResidential,Small- and Mid-Sized Office,6,NORTHWEST,47.68599886,-122.3567131,1.0,1.0,20678,Office,841388.0,36.97,1.75,55,1,1.0,0.0,20678.0,20678.0
20917,2015,NonResidential,K-12 School,6,NORTHWEST,47.68635845,-122.3561893,1.0,3.0,28820,K-12 School,2534671.0,103.77,3.5,93,1,1.0,0.0,28820.0,9606.667
20928,2015,NonResidential,Worship Facility,2,SOUTHEAST,47.51063848,-122.2626508,1.0,2.0,27876,Worship Facility,1855556.0,70.54,2.44,61,1,1.0,0.0,27876.0,13938.0
20930,2015,SPS-District K-12,K-12 School,7,MAGNOLIA / QUEEN ANNE,47.637673,-122.3485889,1.0,1.0,48789,K-12 School,1545356.0,40.85,0.76,90,1,1.0,0.0,48789.0,48789.0
20967,2015,SPS-District K-12,SPS-District K-12,2,SOUTHEAST,47.55842282,-122.2873736,1.0,1.0,33105,No information,1739013.0,72.03,2.12,90,1,1.0,0.0,33105.0,33105.0
20970,2015,NonResidential,Senior Care Community,2,SOUTHEAST,47.55391552,-122.2787918,1.0,2.0,48882,Senior Care Community,6592304.0,223.34,4.33,49,2,0.85203,0.14797,48882.0,24441.0
20976,2015,NonResidential,Non-Refrigerated Warehouse,2,GREATER DUWAMISH,47.5536881,-122.3248668,1.0,1.0,22320,Non-Refrigerated Warehouse,405823.0,2.83,0.05,38,1,1.0,0.0,22320.0,22320.0
20979,2015,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.55315894,-122.3260854,1.0,2.0,40029,Office,1182575.0,8.24,0.08,33,2,1.0,0.0,40029.0,20014.5
20984,2015,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.55196738,-122.3251545,1.0,2.0,28304,Office,1261714.0,8.8,0.12,45,1,1.0,0.0,28304.0,14152.0
20985,2015,NonResidential,Other,2,GREATER DUWAMISH,47.55169324,-122.3245549,1.0,1.0,26400,Other - Recreation,499928.0,3.49,0.05,45,2,1.0,0.0,26400.0,26400.0
20986,2015,NonResidential,Non-Refrigerated Warehouse,2,GREATER DUWAMISH,47.55047761,-122.3237893,1.0,1.0,27680,Non-Refrigerated Warehouse,1712796.0,61.39,2.12,47,2,1.0,0.0,27680.0,27680.0
20987,2015,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.55148102,-122.3263613,1.0,2.0,25872,Office,1696448.0,44.3,1.55,46,2,1.0,0.0,25872.0,12936.0
20988,2015,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.55129662,-122.3257379,1.0,2.0,25872,Office,2156407.0,69.87,2.54,46,1,1.0,0.0,25872.0,12936.0
